,Title,Smiles
487,D360-0584,COc(cc1)ccc1-c(nc1SCC(Nc(sc2c3CCCC2)c3C#N)=O)ccc1C#N
488,8015-7193,N#Cc1c(NC(CSc2nnc(-c3ccncc3)[nH]2)=O)sc2c1CCCC2
489,SA92-0163,COCC(N(CCC1)CC1(c1nc(-c2ccncc2)no1)F)=O
490,SA92-0215,COc1ccc(C2(CC2)C(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)cc1
491,Y509-7692,c1(c(c2c(s1)CCCCCC2)C#N)NC(C(Oc1c(cc(cc1)Cl)Cl)C)=O
492,SA92-0598,COc(cc1)ccc1NC(N(CCC1)CC1(c1nc(-c2cnccc2)no1)F)=O
493,8016-2378,CC(CC1)Cc2c1c(C#N)c(NC(Cn1c(-c3nonc3N)nc3c1cccc3)=O)s2
494,Y205-4160,Cc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)no1
495,SA92-0271,O=C(NCc1ccccc1)N(CCC1)CC1(c1nc(-c2ccncc2)no1)F
496,4073-0146,COc(cc1)ccc1-c1ncnn1-c(sc1c2CCCC1)c2C#N
497,SA92-0038,COc1cc(CN(CCC2)CC2(c2nc(-c3ccccc3)no2)F)cc(OC)c1OC
498,SA92-0206,O=C(CC1CC1)N(CCC1)CC1(c1nc(-c2ccncc2)no1)F
499,Y501-2683,Cc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)c(c(-c(cc2)cc3c2OCO3)no2)c2n1
500,R052-2295,Nc(sc1c2CCC1)c2C#N
501,D321-0807,CC(CC1)Cc2c1c(C#N)c(NC(CCCc1nc(-c(cc3)ccc3OC)no1)=O)s2
502,0848-0050,Nc(sc1c2CCCC1)c2C#N
503,R052-0786,Nc(sc1c2CCCCC1)c2C#N
504,8003-0436,Nc(sc1c2CCCCCCCCCC1)c2C#N
505,D321-0073,N#Cc1c(NC(CCCc2nc(-c3ccccc3)no2)=O)sc2c1CCCC2
506,IB05-5403,Cc1ccnc(SCC(Nc(sc2c3CCCC2)c3C#N)=O)n1
507,D321-0411,N#Cc1c(NC(CCCc2nc(-c(cc3)ccc3Cl)no2)=O)sc2c1CCCC2
508,Y206-0447,Cc1ccnc(SCC(Nc(sc2c3CCCCC2)c3C#N)=O)n1
509,D321-0131,CC(CC1)Cc2c1c(C#N)c(NC(CCCc1nc(-c3ccccc3)no1)=O)s2
510,D321-0469,CC(CC1)Cc2c1c(C#N)c(NC(CCCc1nc(-c(cc3)ccc3Cl)no1)=O)s2
511,SA92-0282,COc1cccc(CN(CCC2)CC2(c2nc(-c3ccncc3)no2)F)n1
512,8002-2657,CC(CC1)Cc2c1c(C#N)c(N)s2
513,Y203-3906,COc(cc1)cc(CC2)c1-c1c2sc(N)c1C#N
514,D321-0300,CC(CC1)Cc2c1c(C#N)c(NC(CCCc1nc(-c(cccc3)c3Cl)no1)=O)s2
515,SA92-0603,COc1cccc(CN(CCC2)CC2(c2nc(-c3cnccc3)no2)F)n1
516,8010-3876,CC(C)(C)C(CC1)Cc2c1c(C#N)c(N)s2
517,Y205-9572,CC(CC1)Cc2c1c(C#N)c(NC(CSc1nc(C)ccn1)=O)s2
518,Y503-0029,CCC(CC1)Cc2c1c(C#N)c(N)s2
519,SA92-0077,COc1cccc(CN(CCC2)CC2(c2nc(-c3ccccc3)no2)F)n1
520,8640-0074,CCCC(C1)OCc2c1c(C#N)c(N)s2
521,Y512-7452,c1(c(sc2c1CCN(C2)Cc1ccccc1)N)C#N
522,8019-5962,Nc(sc(CC1)c2-c3c1cccc3)c2C#N
523,SA92-0193,COc(cc1)ncc1C(N(CCC1)CC1(c1nc(-c2ccncc2)no1)F)=O
524,D337-1093,CC(C1)Oc(cc2)c1cc2-c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
525,FF01-4909,CC(N(CC1)Cc2c1c(C#N)c(N)s2)=O
526,Y503-0012,CCC(C)(C)C(CC1)Cc2c1c(C#N)c(N)s2
527,Y512-6622,c1(c(sc2c1CCN(C2)CCc1ccccc1)N)C#N
528,J021-0366,N#Cc1c(NC(CCc2nc(CSc3nc(cccc4)c4[nH]3)no2)=O)sc2c1CCCC2
529,8011-9345,CC(C(Nc(sc1c2CCC1)c2C#N)=O)Oc(cccc1)c1Br
530,8010-3485,CCCc(cc1)ccc1OC(C)C(Nc(sc1c2CCCCC1)c2C#N)=O
531,SA92-0168,COc1ccc(CC(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)cc1
532,C226-2941,CC(C)c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
533,Y505-2298,COc(cc1)ccc1-c1noc2nc(C3CC3)cc(C(Nc(sc3c4CCCC3)c4C#N)=O)c12
534,Y505-2299,COc(cc1)ccc1-c1noc2nc(C3CC3)cc(C(Nc(sc3c4CCCCC3)c4C#N)=O)c12
535,Y505-1727,COc(ccc(-c1cc(C(F)F)nc(Nc(sc2c3CCCC2)c3C#N)n1)c1)c1OC
536,K815-1018,CN(CC1)Cc2c1c(C#N)c(N)s2
537,SA92-0183,COc1ccc(CCC(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)cc1
538,SA92-0264,Cc1c(CN(CCC2)CC2(c2nc(-c3ccncc3)no2)F)scn1
539,J021-0448,Cc(cc1)cc2c1[nH]c(SCc1noc(CCC(Nc(sc3c4CCCC3)c4C#N)=O)n1)n2
540,Y505-4845,c1(c(c2c(s1)CCCC2)C#N)NC(=O)CSc1nc2c([nH]1)ccc(c2)OC
541,Y203-6112,CCC(C(Nc(sc1c2CCCC1)c2C#N)=O)Oc1ccccc1
542,J021-0120,N#Cc1c(NC(CCc2nc(CSc3nc(cccc4)c4o3)no2)=O)sc2c1CCCC2
543,SA92-0235,COCCNC(N(CCC1)CC1(c1nc(-c2ccncc2)no1)F)=O
544,SA92-0535,COc(cc1)nc(OC)c1C(N(CCC1)CC1(c1nc(-c2cnccc2)no1)F)=O
545,Y205-6163,CC(C(Nc(sc1c2CCCCC1)c2C#N)=O)Oc(ccc(F)c1)c1F
546,SA92-0174,Cc1c(CN(CCC2)CC2(c2nc(-c3ccncc3)no2)F)scc1
547,J021-0387,CC(CC1)Cc2c1c(C#N)c(NC(CCc1nc(CSc3nc(cccc4)c4[nH]3)no1)=O)s2
548,SA92-0229,COc1cccc(NC(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)c1
549,J021-3331,N#Cc1c(NC(CCc2nc(CSc3nc(cc(cc4)Cl)c4[nH]3)no2)=O)sc2c1CCCC2
550,C226-0889,COc1cccc(-c2cc(C(Nc(sc3c4CCCC3)c4C#N)=O)no2)c1
551,C226-0779,COc(cc1)ccc1-c1cc(C(Nc(sc2c3CCC2)c3C#N)=O)no1
552,C226-0775,COc(cc1)ccc1-c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
553,SA92-0213,CC(C)C(N(CCC1)CC1(c1nc(-c2ccncc2)no1)F)=O
554,SA92-0205,COc1cc(C(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)cc(OC)c1
555,SA92-0555,Cc1ccc(CN(CCC2)CC2(c2nc(-c3cnccc3)no2)F)s1
556,Y202-9979,CCc(cc1)ccc1OC(C)C(Nc(sc(C1)c2CCC1C(C)(C)C)c2C#N)=O
557,Y512-6850,c1(c(sc2c1CCN(C2)C(C)C)N)C#N
558,SA92-0267,CCNC(N(CCC1)CC1(c1nc(-c2ccncc2)no1)F)=O
559,SA92-0628,CCOc1ccc(CC(N(CCC2)CC2(c2nc(-c3cnccc3)no2)F)=O)cc1
560,SA92-0542,COc1cccc(CC(N(CCC2)CC2(c2nc(-c3cnccc3)no2)F)=O)c1
561,SA92-0276,Cc1c(C(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)sc(C)n1
562,D337-2045,CCOc(cc1)ccc1-c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
563,SA92-0562,Cc1c(CN(CCC2)CC2(c2nc(-c3cnccc3)no2)F)scn1
564,4073-0156,COc1cccc(-c2ncnn2-c(sc2c3CCCCC2)c3C#N)c1
565,SA92-0017,COc1cccc(CC(N(CCC2)CC2(c2nc(-c3ccccc3)no2)F)=O)c1
566,SA92-0185,O=C(COc(cc1)ccc1F)N(CCC1)CC1(c1nc(-c2ccncc2)no1)F
567,Y505-0618,N#Cc1c(Nc2nc(C(F)(F)F)cc(C3CC3)n2)sc2c1CCCC2
568,SA92-0037,Cc1c(CN(CCC2)CC2(c2nc(-c3ccccc3)no2)F)scn1
569,SA92-0182,O=C(Cc(cc1)ccc1F)N(CCC1)CC1(c1nc(-c2ccncc2)no1)F
570,SA92-0216,Cc1cccc(OCC(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)c1
571,8012-3703,CC(C(Nc(sc1c2CCC1)c2C#N)=O)Oc(ccc(Cl)c1)c1Cl
572,SA92-0625,COc1cccc(CCC(N(CCC2)CC2(c2nc(-c3cnccc3)no2)F)=O)c1
573,SA92-0207,Cc1cccnc1C(N(CCC1)CC1(c1nc(-c2ccncc2)no1)F)=O
574,Y203-0140,CCC(CC1)Cc2c1c(C#N)c(NC(C(C)Oc1ccc(CC)cc1)=O)s2
575,IB07-6369,O=C(c1c(-n2nnnc2)sc2c1CCC2)NCCc1nc(-c2ncccc2)no1
576,SA92-0181,COc1cccc(C(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)c1
577,C226-2831,CCc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)no1
578,SA92-0103,FC1(CN(Cc2ncccc2)CCC1)c1nc(-c2ccccc2)no1
579,SA92-0285,O=C(c1cscn1)N(CCC1)CC1(c1nc(-c2ccncc2)no1)F
580,SA92-0273,O=C(C1CCOCC1)N(CCC1)CC1(c1nc(-c2ccncc2)no1)F
581,SA92-0099,COc1cccc(CCC(N(CCC2)CC2(c2nc(-c3ccccc3)no2)F)=O)c1
582,SA92-0278,Cc1c(C(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)ocn1
583,SA92-0302,Cc1noc(C)c1CC(N(CCC1)CC1(c1nc(-c2ccncc2)no1)F)=O
584,SA92-0030,Cc1ccc(CN(CCC2)CC2(c2nc(-c3ccccc3)no2)F)s1
585,Y205-6122,CC(C(Nc(sc1c2CCC1)c2C#N)=O)Oc(cc1)c(C)cc1Cl
586,8018-8815,Cc1ccc(c(N)c(C(Nc(sc2c3CCCC2)c3C#N)=O)s2)c2n1
587,D360-0584,COc(cc1)ccc1-c(nc1SCC(Nc(sc2c3CCCC2)c3C#N)=O)ccc1C#N
588,8015-7193,N#Cc1c(NC(CSc2nnc(-c3ccncc3)[nH]2)=O)sc2c1CCCC2
589,SA92-0163,COCC(N(CCC1)CC1(c1nc(-c2ccncc2)no1)F)=O
590,SA92-0215,COc1ccc(C2(CC2)C(N(CCC2)CC2(c2nc(-c3ccncc3)no2)F)=O)cc1
591,Y509-7692,c1(c(c2c(s1)CCCCCC2)C#N)NC(C(Oc1c(cc(cc1)Cl)Cl)C)=O
592,SA92-0598,COc(cc1)ccc1NC(N(CCC1)CC1(c1nc(-c2cnccc2)no1)F)=O
593,8016-2378,CC(CC1)Cc2c1c(C#N)c(NC(Cn1c(-c3nonc3N)nc3c1cccc3)=O)s2
594,Y205-4160,Cc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)no1
595,SA92-0271,O=C(NCc1ccccc1)N(CCC1)CC1(c1nc(-c2ccncc2)no1)F
596,4073-0146,COc(cc1)ccc1-c1ncnn1-c(sc1c2CCCC1)c2C#N
597,SA92-0038,COc1cc(CN(CCC2)CC2(c2nc(-c3ccccc3)no2)F)cc(OC)c1OC
598,SA92-0206,O=C(CC1CC1)N(CCC1)CC1(c1nc(-c2ccncc2)no1)F
599,Y501-2683,Cc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)c(c(-c(cc2)cc3c2OCO3)no2)c2n1
600,8010-3876,CC(C)(C)C(CC1)Cc2c1c(C#N)c(N)s2
601,Y503-0012,CCC(C)(C)C(CC1)Cc2c1c(C#N)c(N)s2
602,Y501-3243,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1c(c(-c3ccccc3)no3)c3nc(C)c1)=O)s2
603,C226-4089,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc-3c1CCc1c3ccc(OC)c1)=O)s2
604,Y505-2298,COc(cc1)ccc1-c1noc2nc(C3CC3)cc(C(Nc(sc3c4CCCC3)c4C#N)=O)c12
605,C226-3405,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc3c1CCCC3)=O)s2
606,Y505-2299,COc(cc1)ccc1-c1noc2nc(C3CC3)cc(C(Nc(sc3c4CCCCC3)c4C#N)=O)c12
607,C226-3519,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc3c1CCCCC3)=O)s2
608,R052-2295,Nc(sc1c2CCC1)c2C#N
609,0848-0050,Nc(sc1c2CCCC1)c2C#N
610,8014-1167,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(Cn1c(-c3nonc3N)nc3c1cccc3)=O)s2
611,R052-0786,Nc(sc1c2CCCCC1)c2C#N
612,8003-0436,Nc(sc1c2CCCCCCCCCC1)c2C#N
613,Y501-2683,Cc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)c(c(-c(cc2)cc3c2OCO3)no2)c2n1
614,Y501-6644,Cc1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)c(c(-c(cc2)cc3c2OCO3)no2)c2n1
615,Y509-7610,c1(c(c2c(s1)CC(C(CC)(C)C)CC2)C#N)NC(c1c(noc1C)c1c(Cl)cccc1)=O
616,Y501-6656,Cc1cc(C(Nc(sc2c3CCCCC2)c3C#N)=O)c(c(-c(cc2)cc3c2OCO3)no2)c2n1
617,C226-4085,COc(cc1)cc(CC2)c1-c1c2c(C(Nc(sc2c3CCC2)c3C#N)=O)no1
618,C226-3975,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc-3c1CCc1c3cccc1)=O)s2
619,Y501-2729,Cc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)c(c(-c2ccccc2)no2)c2n1
620,8008-9661,Cc1c(C(Nc(sc2c3CCC2)c3C#N)=O)c(-c(cccc2)c2Cl)no1
621,8009-5648,Cc1c(C(Nc(sc2c3CCCC2)c3C#N)=O)c(-c(cccc2)c2Cl)no1
622,Y501-6662,CC(CC1)Cc2c1c(C#N)c(NC(c1c(c(-c(cc3)cc4c3OCO4)no3)c3nc(C)c1)=O)s2
623,Y205-1523,Cc1c(C(Nc(sc2c3CCCCC2)c3C#N)=O)c(-c(cccc2)c2Cl)no1
624,Y509-7636,c1(c(c2c(s1)CCCCCC2)C#N)NC(c1c(noc1C)c1c(Cl)cccc1)=O
625,8002-2657,CC(CC1)Cc2c1c(C#N)c(N)s2
626,Y203-3906,COc(cc1)cc(CC2)c1-c1c2sc(N)c1C#N
627,Y202-9979,CCc(cc1)ccc1OC(C)C(Nc(sc(C1)c2CCC1C(C)(C)C)c2C#N)=O
628,D321-0300,CC(CC1)Cc2c1c(C#N)c(NC(CCCc1nc(-c(cccc3)c3Cl)no1)=O)s2
629,Y501-3608,CC(C)(C)C(CC1)Cc2c1c(C(NC(c1c(c(C)no3)c3nc(C)c1)=N1)=O)c1s2
630,F018-3060,N#Cc1c(NC(c2c(c(-c3ccccc3)no3)c3nc(-c3cccs3)c2)=O)sc2c1CCC2
631,Y503-0304,Cc1c(C(Nc(sc2c3CCCCCC2)c3C#N)=O)c(-c2ccccc2)no1
632,Y501-2467,Cc1c(COc(cc2)ccc2[N+]([O-])=O)c(C(Nc(sc2c3CCC2)c3C#N)=O)no1
633,D337-1093,CC(C1)Oc(cc2)c1cc2-c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
634,Y509-2638,c1(c(c2c(s1)CC(CC2)C)C#N)NC(c1c2c(nc(c1)c1sccc1)onc2c1ccccc1)=O
635,Y505-4845,c1(c(c2c(s1)CCCC2)C#N)NC(=O)CSc1nc2c([nH]1)ccc(c2)OC
636,D321-0807,CC(CC1)Cc2c1c(C#N)c(NC(CCCc1nc(-c(cc3)ccc3OC)no1)=O)s2
637,5182-2771,Cc1c(C(NC(Nc(sc2c3CCCC2)c3C#N)=S)=O)c(-c(c(Cl)ccc2)c2Cl)no1
638,Y503-0029,CCC(CC1)Cc2c1c(C#N)c(N)s2
639,C226-3401,N#Cc1c(NC(c2noc3c2CCCC3)=O)sc2c1CCC2
640,Y501-2733,N#Cc1c(NC(c2c(c(-c3ccccc3)no3)c3nc(-c3ccco3)c2)=O)sc2c1CCCCC2
641,8016-2378,CC(CC1)Cc2c1c(C#N)c(NC(Cn1c(-c3nonc3N)nc3c1cccc3)=O)s2
642,Y509-2635,c1(c(c2c(s1)CC(C(C)(C)C)CC2)C#N)NC(C(Oc1ccc([N+]([O-])=O)cc1)C)=O
643,D321-0411,N#Cc1c(NC(CCCc2nc(-c(cc3)ccc3Cl)no2)=O)sc2c1CCCC2
644,C226-2721,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc(C3CC3)c1)=O)s2
645,Y505-1727,COc(ccc(-c1cc(C(F)F)nc(Nc(sc2c3CCCC2)c3C#N)n1)c1)c1OC
646,Y511-6721,c1(c(c2c(s1)CCCC2)C#N)NC(=O)CS/C/1=N/C(/C=C(\N1)/N)=O
647,Y203-0090,CC(C(Nc(sc(C1)c2CCC1C(C)(C)C)c2C#N)=O)Oc(cc(C)cc1)c1Cl
648,Y501-6664,CC(CC1)Cc2c1c(C#N)c(NC(c1c(c(-c3ccccc3)no3)c3nc(-c3ccco3)c1)=O)s2
649,D321-0469,CC(CC1)Cc2c1c(C#N)c(NC(CCCc1nc(-c(cc3)ccc3Cl)no1)=O)s2
650,8015-9527,Cc1c(C(NC(Nc(sc2c3CCC2)c3C#N)=S)=O)c(-c2ccccc2)no1
651,Y512-4165,c1(c(c2c(s1)CCCCC2)C#N)NC(NC(c1c(noc1C)c1ccccc1)=O)=S
652,IB03-2476,Cc1c(C(NC(Nc(sc2c3CCCCCC2)c3C#N)=S)=O)c(-c2ccccc2)no1
653,Y505-0618,N#Cc1c(Nc2nc(C(F)(F)F)cc(C3CC3)n2)sc2c1CCCC2
654,3698-0273,COc1cccc(C(N=C(NC2=O)SCC(Nc(sc3c4CCCC3)c4C#N)=O)=C2C#N)c1
655,Y511-2285,c1(c(c2c(s1)CCCC2)C#N)NC(=O)CSc1nc(cc(n1)C)C
656,D321-0073,N#Cc1c(NC(CCCc2nc(-c3ccccc3)no2)=O)sc2c1CCCC2
657,8640-0074,CCCC(C1)OCc2c1c(C#N)c(N)s2
658,Y505-0471,Cc(n(C)nc1)c1-c1cc(C(F)(F)F)nc(Nc(sc2c3CCC2)c3C#N)n1
659,Y509-7405,c1(c(c2c(s1)CC(CC2)C)C#N)NC(c1c(noc1C)c1ccccc1)=O
660,Y505-4336,CCC(C(Nc(sc1c2CCCC1)c2C#N)=O)SC(N1)=NC(C)=CC1=O
661,Y202-7736,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1c(C)onc1C)=O)s2
662,FF01-4909,CC(N(CC1)Cc2c1c(C#N)c(N)s2)=O
663,3112-5015,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(CSc1nc(C(F)(F)F)cc(C)n1)=O)s2
664,8008-3308,CCC(C(Nc(sc1c2CCCC1)c2C#N)=O)Sc1nc(C)cc(C)n1
665,D321-0131,CC(CC1)Cc2c1c(C#N)c(NC(CCCc1nc(-c3ccccc3)no1)=O)s2
666,Y503-0272,CCC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(C(C)Oc(ccc(Cl)c1)c1Cl)=O)s2
667,Y512-7452,c1(c(sc2c1CCN(C2)Cc1ccccc1)N)C#N
668,K815-1018,CN(CC1)Cc2c1c(C#N)c(N)s2
669,8019-5962,Nc(sc(CC1)c2-c3c1cccc3)c2C#N
670,Y501-2466,CC(CC1)Cc2c1c(C#N)c(NC(c1noc(C)c1COc(cc1)ccc1[N+]([O-])=O)=O)s2
671,8017-0245,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(Cn1nnc(-c(cccc3)c3Cl)n1)=O)s2
672,Y505-4327,CCC(C(Nc(sc1c2CCCC1)c2C#N)=O)SC(NC1=O)=NC(c2cc(OC)ccc2)=C1C#N
673,C226-2949,CC(C)c1cc(C(Nc(sc(C2)c3CCC2C(C)(C)C)c3C#N)=O)no1
674,C226-0783,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc(-c(cc3)ccc3OC)c1)=O)s2
675,Y203-6112,CCC(C(Nc(sc1c2CCCC1)c2C#N)=O)Oc1ccccc1
676,8010-3485,CCCc(cc1)ccc1OC(C)C(Nc(sc1c2CCCCC1)c2C#N)=O
677,Y205-6163,CC(C(Nc(sc1c2CCCCC1)c2C#N)=O)Oc(ccc(F)c1)c1F
678,C226-0897,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc(-c3cc(OC)ccc3)c1)=O)s2
679,C226-2607,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc(C)c1)=O)s2
680,J021-3399,Cc(c(C)c1)cc([nH]2)c1nc2SCc1noc(CCC(Nc(sc2c3CCCC2)c3C#N)=O)n1
681,Y509-8062,c1(c(c2c(s1)CC(C(CC)(C)C)CC2)C#N)NC(c1cc(nc2c1cccc2)c1c(Cl)cccc1)=O
682,Y512-6622,c1(c(sc2c1CCN(C2)CCc1ccccc1)N)C#N
683,C226-3063,CCCc1cc(C(Nc(sc(C2)c3CCC2C(C)(C)C)c3C#N)=O)no1
684,D306-0402,Cc1nc(-c2ccccc2)cc(SCC(Nc(sc2c3CCC2)c3C#N)=O)n1
685,8011-9345,CC(C(Nc(sc1c2CCC1)c2C#N)=O)Oc(cccc1)c1Br
686,3365-7983,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1cc(OC)cc(OC)c1)=O)s2
687,8016-7008,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(Cn1nnc(-c(cc3)ccc3OC)n1)=O)s2
688,Y500-7656,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)F)cc(C)nc3n1)=O)s2
689,8012-3703,CC(C(Nc(sc1c2CCC1)c2C#N)=O)Oc(ccc(Cl)c1)c1Cl
690,2774-1302,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn3c(C(F)(F)F)cc(-c(cc4)ccc4OC)nc3c1)=O)s2
691,8009-2567,N#Cc1c(NC(CSc2nc(-c3ccccc3)cc(-c3ccccc3)n2)=O)sc2c1CCCC2
692,C226-1011,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc(-c(cccc3)c3OC)c1)=O)s2
693,C226-0327,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc(-c(cc3)ccc3F)c1)=O)s2
694,Y505-4869,c1(c(c2c(s1)CCC2)C#N)NC(=O)CSc1nc2c([nH]1)ccc(c2)C
695,Y501-3619,Cc1noc2nc(C)cc(C(Nc(sc3c4CCCC3)c4C#N)=O)c12
696,C226-2941,CC(C)c1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)no1
697,Y205-6122,CC(C(Nc(sc1c2CCC1)c2C#N)=O)Oc(cc1)c(C)cc1Cl
698,IB06-0239,CC(C)(C1C(Nc(sc2c3CCC2)c3C#N)=O)C1C(O)=O
699,Y512-6850,c1(c(sc2c1CCN(C2)C(C)C)N)C#N
700,Y503-1755,Cn1ncc(-c2cc(C(F)(F)F)nc(-n(cc3)nc3C(Nc(sc3c4CCC3)c4C#N)=O)n2)c1
701,Y501-0441,CCC(CC1)Cc2c1c(C#N)c(NC(c(cc1)nn1-c1nc(-c3cn(C)nc3)cc(C(F)(F)F)n1)=O)s2
702,8016-8143,Cn(cc1)nc1C(Oc(cc1)ccc1C(Nc(sc1c2CCC1)c2C#N)=O)=O
703,8016-8142,Cn(cc1)nc1C(Oc(cc1)ccc1C(Nc(sc1c2CCCC1)c2C#N)=O)=O
704,Y502-0856,Cn(cc1)nc1C(Nc(sc1c2CCCC1)c2C#N)=O
705,D223-0763,CCOc(cc1)ccc1N(C=C1)N=C(C(Nc(sc2c3CCCC2)c3C#N)=O)C1=O
706,Y500-1756,N#Cc1c(NC(c2nn(C(F)F)cc2)=O)sc2c1CCC2
707,Y509-2067,c1(c(c2c(s1)CCC2)C#N)NC(c1nn(cc1)CC)=O
708,D223-0594,Cc1cccc(N(C=C2)N=C(C(Nc(sc3c4CCCC3)c4C#N)=O)C2=O)c1
709,Y500-4786,N#Cc1c(NC(c2nn(C(F)F)cc2)=O)sc2c1CCCC2
710,D223-0824,N#Cc1c(NC(C(C(C=C2)=O)=NN2c2cccc(Cl)c2)=O)sc2c1CCCC2
711,Y502-0752,N#Cc1c(NC(c2nn(CCl)cc2)=O)sc2c1CCC2
712,D223-0502,Cc(cc1)ccc1N(C=C1)N=C(C(Nc(sc2c3CCCC2)c3C#N)=O)C1=O
713,D223-0959,N#Cc1c(NC(C(C(C=C2)=O)=NN2c(cc2)ccc2F)=O)sc2c1CCCC2
714,C226-4085,COc(cc1)cc(CC2)c1-c1c2c(C(Nc(sc2c3CCC2)c3C#N)=O)no1
715,Y500-1811,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1nn(C(F)F)cc1)=O)s2
716,Y501-0442,Cn1ncc(-c2cc(C(F)(F)F)nc(-n(cc3)nc3C(Nc3c(C(OC)=O)c(CCCCC4)c4s3)=O)n2)c1
717,Y503-1753,CCOC(c1c(NC(c(cc2)nn2-c2nc(-c3cn(C)nc3)cc(C(F)(F)F)n2)=O)sc2c1CCCC2)=O
718,D223-0889,N#Cc1c(NC(C(C(C=C2)=O)=NN2c(cc2)ccc2Cl)=O)sc2c1CCCC2
719,Y505-2298,COc(cc1)ccc1-c1noc2nc(C3CC3)cc(C(Nc(sc3c4CCCC3)c4C#N)=O)c12
720,C226-4089,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc-3c1CCc1c3ccc(OC)c1)=O)s2
721,Y505-2299,COc(cc1)ccc1-c1noc2nc(C3CC3)cc(C(Nc(sc3c4CCCCC3)c4C#N)=O)c12
722,J015-0046,N#Cc1c(NC(c2nc(-n3cnnc3)ccc2)=O)sc2c1CCCC2
723,Y501-3970,CC(CC1)Cc2c1c(C#N)c(NC(c1nn(C)cc1)=O)s2
724,Y502-2880,N#Cc1c(NC(c2nn(COc(cccc3)c3F)cc2)=O)sc2c1CCC2
725,Y502-2001,N#Cc1c(NC(c2nn(COc(cccc3)c3F)cc2)=O)sc2c1CCCC2
726,Y502-2008,N#Cc1c(NC(c2nn(COc(cccc3)c3F)cc2)=O)sc2c1CCCCC2
727,Y502-2000,CC(CC1)Cc2c1c(C#N)c(NC(c1nn(COc(cccc3)c3F)cc1)=O)s2
728,Y508-2564,CCOc(cc1)ccc1-c1nc2cc(C(Nc(sc3c4CCCC3)c4C#N)=O)nn2c(C)c1
729,Y501-2683,Cc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)c(c(-c(cc2)cc3c2OCO3)no2)c2n1
730,Y501-2729,Cc1cc(C(Nc(sc2c3CCC2)c3C#N)=O)c(c(-c2ccccc2)no2)c2n1
731,Y501-6644,Cc1cc(C(Nc(sc2c3CCCC2)c3C#N)=O)c(c(-c(cc2)cc3c2OCO3)no2)c2n1
732,Y501-6656,Cc1cc(C(Nc(sc2c3CCCCC2)c3C#N)=O)c(c(-c(cc2)cc3c2OCO3)no2)c2n1
733,C226-3975,CC(C)(C)C(CC1)Cc2c1c(C#N)c(NC(c1noc-3c1CCc1c3cccc1)=O)s2
